"गुगलमाथि इतिहासकै उच्च जरिवाना, एकाधिकारको अभियोगमा साढे ५ खर्ब तिर्नुपर्ने","['सूचना प्रविधि कम्पनी गुगलमाथि ५ खर्ब रुपैयाँ भन्दा धेरै जरिवाना तिर्नुपर्ने भएको छ । मोबाइल अपरेटिङ सिस्टम एन्ड्रोइडमाथि ४ अर्ब ३४ करोड युरो जरिवाना भएको हो ।', 'इन्टरनेट सर्चमा आफ्नो प्रभुत्व कायम गर्नका लागि अवैधानिक रुपमा प्रयोग भएको अभियोगमा युरोपेली आयोगले गुगलमाथि यति ठूलो रकम जरिवाना गरेको हो ।', 'आफ्नो यस्तो नाफाखोरी व्यवसायिक गतिविधि परिवर्तन गर्न वा आफ्नो दैनिक विश्वव्यापी आयको ५ प्रतिशत थप जरिवानाको सामना गर्न युरोपेली आयोगले गुगलको मातृ कम्पनी अल्फाबेटलाई ९० दिनको समयसीमा दिएको छ ।', 'उता गुगलले भने आयोगको उक्त निर्णयको पुनरावेदन गर्ने जनाएको छ ।', 'तर जरिवाना रकम तिर्न चाहनेहो भनेपनि गुगलसँग पर्याप्त रकम नभएको होइन । मार्च महिनाको अन्त्यसम्ममा गुगलसँग१ सय ३ खर्ब रुपैयाँ बराबरको नगद मौज्दात रहेको छ ।', 'युरोपेली आयोगको मुख्यालयमा आयोजित पत्रकार सम्मेलनका क्रममा आयोगकी प्रतिस्पर्धा आयुक्त मार्गे्रथ वेस्टागेरले उपभोक्ताहरुलाई छनोटको अधिकार हुनुपर्ने बताइन् ।', 'आयोगको आदेशपछि उत्पादकहरुलाई एन्ड्रोइड अपरेटिंग सिस्टमको फरक संस्करण प्रयोग भएका स्मार्ट डिभाइसहरु बेच्न मार्ग प्रसस्त हुने विश्वास उनको छ । यसले बजारको अवस्थानै परिवर्तन हुनेछ ।', 'युरोपेली आयोगको आदेश लगत्तै गुगलका प्रमुख कार्यकारी सुन्दर पिचाईले एक ब्लग लेखेका छन् । जसमा उनले भनेका छन्, ‘तिव्र गतिको आविष्कार, विस्तृत छनोट र घट्दो मूल्य नै प्रतिस्पर्धाका विशिष्ट मानक हुन् र एन्ड्रोइडकै कारण यी सबै सम्भव भएको छ । आजको आदेशले एन्ड्रोइड सपोर्ट गर्ने बिजनेस मोडेल अस्विकार गरेको छ जसले धेरै विकल्प प्रदान गरेको थियो ।’', 'यसअघि आयोगले गुगलमाथि तुलनात्मक सपिङ सर्भिस सम्बन्धी एक छुट्टै मुद्दामा २ अर्ब ४० करोड युरो जरिवाना गरेको थियो ।', 'आयुक्त वेस्टेगरको टोली गुगलविरुद्धको अर्को अनुसन्धानमा पनि जुटेको छ जसमा गुगलको विज्ञापन प्लेसिङ्ग बिजनेस ‘एडसेन्स’ शंकाको घेरामा छ ।', 'गुगलमाथि चार अर्ब ३० करोड युरो जरिवाना गरिएको पछिल्लो मुद्दाका सन्दर्भमा आयुक्त वेस्टेगरले तिनवटा कारण प्रस्तुत गरेकी छिन्, जसमाः', '· गुगलले एन्ड्रोइड स्मार्टफोन तथा ट्याब्लेट निर्मातालाई आफ्ना स्मार्ट डिभाइसमा गुगल प्ले एपस्टोरमाथिको पहुँचका लागि गुगल सर्च एप तथा क्रोम ब्राउजर प्रिइन्स्टल गर्न बाध्य पारेको ।', '· ठूलो परिमाणमा स्मार्टफोन तथा ट्याब्लेट उत्पादन गर्ने कम्पनीहरुलाई डिभाइसमा गुगल सर्च एप प्रिइन्स्टल गरेबापत पैसा खुवाउने गरेको ।', '· स्मार्टफोन उत्पादकहरुलाई वैकल्पिक भर्सनको एन्ड्रोइड प्रयोग गरिएका स्मार्टफोन उत्पादन गर्नमा रोक लगाएको र त्यसो गर्नेलाई आफ्ना एप प्रिइन्स्टल गर्न नदिने चेतावनी दिएको ।', 'यद्यपि गुगलले एन्ड्रोइड डिभाइसहरुमा अन्य वेब ब्राउजर तथा सर्च एप डाउनलोड गर्न रोक लगाएको छैन । तर केवल १ प्रतिशत एन्ड्रोइड प्रयोगकर्ताले मात्र गुगल बाहेकको अन्य सर्च एप डाउनलोड गरेका छन् । त्यस्तै एन्ड्रोइड डिभाइसमा क्रोम बाहेकको वेब ब्राउजर प्रयोग गर्ने केवल १० प्रतिशत मात्र छन् ।', 'मोबाइल इन्टरनेटको प्रयोग तिव्र गतिमा बढिरहेको बेला गुगलले प्रयोगकर्ताको बढ्दो संख्याको दुरुपयोग गरी नाफा कमाइरहेको आरोप युरोपेली आयोगको छ । यसअघि गुगलको विज्ञापनमैत्री सर्च सर्भिसले डेस्कटप कम्प्युटर प्रयोगकर्तालाई पनि यस्तै नाफाका लागि प्रयोग गरेको थियो ।', 'सन् २०११ यता गुगलले युरोपमा इन्टरनेट सर्चसँग सम्बन्धित एन्ड्रोइडबाट गरेको रकमकै आधारमा पछिल्लो जरिवाना गरिएको आयुक्तको भनाई छ ।', 'बीबीसी']"
‘फेक न्युज’ रोक्न फेसबुकले अपनायो नयाँ सुरक्षा रणनीति,"['२४ असार, काठमाडौं । सामाजिक सञ्जाल फेसबुकले पाकिस्तानमा हुने आम निर्वाचनलाई लक्षित गरी प्रयोगकर्ताको गोप्य सूचना र सामाग्रीको सुरक्षा बढाउन नयाँ रणनीति अपनाएको छ ।', 'पाकिस्तानमा २५ जुलाईमा हुने आम निर्वाचनलाई लक्षित गर्दै फेक न्युजहरु फैलन नदिन यस्तो कदम चालिएको फेसबुकका पाकिस्तानस्थित प्रवक्ताले जानकारी दिए ।', 'फेसबुकले प्रयोगकर्ताको गोप्य सूचना अरुलाई उपलब्ध गराएको भनिएको क्याम्बि्रज एनालिटिका डाटा लिक काण्डमा विवादित भएपछि फेसबुकले आफ्नो विश्वसनीयता बढाउन नयाँ विशेष सुरक्षा अपनाएको हो ।', 'फेसबुकले सन् २०१६ को अमेरिकी राष्ट्रपति निर्वाचनका क्रममा निर्वाचनको निष्पक्षतालाई प्रभाव पार्ने गरी प्रयोगकर्ताको व्यक्तिगत सूचना बिक्री गरेको आरोपपछि यसका संस्थापक मार्क जुकरवर्गले अमेरिकी र युरोपियन संसदमा क्याम्बि्रज एनालाइटिका काण्डबारेमा बयान पनि दिइसकेका छन् ।', 'पाकिस्तानस्थित फेसबुकका प्रवक्ता सरिम अजिजका अनुसार पाकिस्तानमा कम्पनीले सुरक्षाको लागि कर्मचारीहरुको सङ्ख्या अझै बढाएको छ र थपिएका विशेष कर्मचारीहरुले फेसबुकमा हुने निर्वाचन लक्षित विभिन्न कि्रयाकलापको निगरानी गर्ने र निर्वाचनको अखण्डताको रक्षा गर्ने छन् ।', '‘हामीले हाम्रो टिममा सुरक्षा र नियन्त्रणको लागि कर्मचारीहरु थपेका छौं र निर्वाचनको समयमा हुनसक्ने फेसबुकको दुरुपयोग रोक्न छुट्टै टिम बनाएका छौं’ अजिजले भने, ‘उनीहरुले पारदर्शिताको लागि पाकिस्तान निर्वाचन आयोगबाट तालिम लिन सुरु गरेका छन् र निर्वाचनमा धेरै जनताले भाग लिउन् भनेर प्रर्वद्धनमा पनि लागेका छन् ।’', 'बढाइएको सुरक्षा सतर्कताले राजनीतिक दल र उम्मेदवारका पेजहरुको सुरक्षा गर्ने छ । फेसबुकको टिम आफ्नो विज्ञापन नीतिलाई अझै सुधार गरेर प्रभावकारी बनाउन, पेजको पारदर्शिता बढाउन, फेक एकाउन्टहरु पत्ता लगाउने संयन्त्र बनाउन र फेक न्युज फैलन नदिन समेत लागिपरेको उनले बताए ।', 'पाकिस्तानमा फेसबुकको अत्यधिक प्रयोग हुन्छ । राजनीतिक दल, नेताहरु र उनीहरुको समर्थकहरुले सामाजिक सञ्जाललाई आफ्नो विचार व्यक्त गर्ने थलोको रुपमा प्रयोग गर्छन् ।', 'गत अप्रिलमा फेसबुकका संस्थापक जुकरबर्गले पाकिस्तान लगायत विभिन्न देशमा निर्वाचन अगाडि सुरक्षा र पारदर्शिताको लागि फेसबुक प्रतिबद्ध रहेको बताएका थिए ।']"
ह्वाट्सएपमा आएको मेसेज नयाँ हो कि फरवार्डेड ? अब थाहा हुनेछ,"['', 'मेसेजिङ एप ह्वाट्सएपले प्रयोगकर्ताका लागि एक नयाँ फिचर सुरुवात गरेको छ ।', 'यस फिचरको माध्यमबाट प्रयोगकर्ताले आफुलाई प्राप्त भएको कुन मेसेज ओरिजिनल हो र कुन मेसेज फरवार्डेड हो भन्ने कुरा थाहा पाउनेछन् ।', 'जुन मेसेज फरवार्डेड हुन्छ त्यसमा एउटा चिन्ह लगाइएको हुनेछ । जसबाट प्रयोगकर्ताले उक्त मेसेज पू्रेषकले पठाएको आफ्नै नयाँ मेसेज नभै फरवार्डेड भएको थाहा पाउनेछ ।', 'फेसबुक स्वामित्वको ह्वाट्सएप्ले एक विज्ञप्ती जारी गर्दै उक्त नयाँ फिचरले प्रयोगकर्ताबीच हुने वन टु वन तथा ग्रुप च्याटलाई सजिलो बनाउन सहयोग गर्ने जनाएको छ ।', 'यो नयाँ फिचर प्राप्त गर्नका लागि प्रयोगकर्ताले आफ्नो ह्वाट्सएप अपडेट गर्नुपर्नेछ । यो फिचर पछिल्ला केही हप्तादेखि परीक्षण संस्करणमा उपलब्ध थियो र यसलाई अन्ततः ह्वाट्सएपले आधिकारिक रुपमा सुरु गरेको हो ।', 'ह्वाट्सएपको लेटेस्ट भर्सनमा यो फिचर उपलब्ध रहेको छ ।एजेन्सी']"
साउन २ र ३ गते आइटी शैक्षिक मेला हुने,"['', '३१ असार, काठमाडौं । आगामी साउन २ र ३ गते आइटी शैक्षिक मेला आयोजना हुने भएको छ ।', 'पाठशाला एजुकेशन फाउन्डेशनले आइतबार काठमाडौंमा पत्रकार सम्मेलन गरी साउन २ र ३ गते आइटी शैक्षिक मेला आयोजना गरिएको जानकारी दिएको हो ।', 'काठमाडौंको अन्नपूर्ण होटलमा आयोजना हुने मेलामा ५६ वटा स्टल रहनेछ । आइटी तर्फ नेपालमा गुणस्तरीय उच्च शिक्षा हासिल गर्न सकिन्छ भन्ने विश्वास दिलाउन मेला आयोजना गरिएको फाउन्डेशनका निर्देशक सुवाष दंगालले जानकारी दिए ।', 'अमेरिकी विश्वविद्यालयबाट सम्बन्धन प्राप्त कलेजहरुको पनि मेलामा सहभागिता रहने बताइएको छ । २ दिनसम्म चल्ने मेलामा ७ हजार बढी विद्यार्थीहरुले अवलोकन गर्ने अपेक्षा गरिएको छ ।']"
"एप स्टोर दशौँ वर्षमा, साप्ताहिक प्रयोगकर्ता ५० करोड","['एप्पलको एप्लिेसन स्टोरको रुपमा रहेको एप स्टोरका प्रयोगकर्ताको संख्या दिन प्रतिदिन बढिरहेको छ । एप्पलका अनुसार विश्वका १ सय ५५ देशमा एप डाउनलोड तथा प्रयोग गर्नका लागि एप स्टोरमा प्रयोगकर्ताले बिताउने समयमा वृद्धि हुँदै गएको छ ।', 'एप स्टोरले आगामी जुलाई १० मा स्थापनाको दशौँ वर्षगाँठ मनाउन गैरहेको छ । एप्पलले विज्ञप्तिमा भनेको छ, ‘जब सन् २००८ मा ५ सयवटा एपको साथमा एपस्टोर सुरु भयो, यसले सांस्कृतिक, सामाजिक तथा आर्थिक विषयवस्तुमा, मानिसका क्रियाकलाप, खेल, भेटघाट, घुमफिर लगायतका धेरै चिजमा परिवर्तन ल्याइदियो ।’', 'सन् २००९ मा एप्पलले एप स्टोरमा इन–एप पर्चेज अर्थात् आइएपी सेवा सुरु गरेको थियो । जस अनुसार प्रयोगकर्ताले कुनैपनि एपलाई सुरुमा डाउनलोड गर्ने र विभिन्न लेभल तथा फंक्सन अनलक गर्नका लागि रकम भुक्तानी गर्नुपर्ने हुन्छ ।', 'सुरुवातमै एपस्टोर यति लोकप्रिय बन्यो कि सन् २०१० को जुनसम्ममा आइएपीबाट एप डेभलपर्स तथा सशुल्क एपका लागि गरी १ अर्ब डलर भुक्तानी भैसकेको थियो ।', 'एप्पलका अनुसार सन् २०१७ बाट एप सब्सक्रिप्सन ९५ प्रतिशतले बढेको छ र जुन २०१८ सम्ममा एप स्टोरबाट एप डेभलपर्सले १ खर्ब अमेरिकी डलर आम्दानी गरिसकेका छन् ।', '‘पहिलो दशकमै एप स्टोरले हाम्रा सम्पूर्ण अपेक्षाहरु पार गरेको छ । डेभलपर्सहरुले गरेको सिर्जना तथा आगामी दश वर्षमा एप स्टोरमा उपलब्ध हुने सामाग्रीहरुको विषयले हामी निकै गौरवान्वित छौँ’, एप्पलले भनेको छ ।', 'लामो समयदेखि आइओएस डेभलपरको रुपमा रहेका मार्को आर्मेन्टले भनेका छन् कि एपका माध्यमबाट धेरै भन्दा धेरै मानिससम्म पुग्न एप डेभलपर्सका लागि एपस्टोर सबैभन्दा सजिलो सजिलो माध्यम बनेको छ ।', 'आइफोन तथा आइप्याडमा मल्टिटच टेक्नोलोजीको विकास भएसँगै एपस्टोरमा प्रसस्तै अत्याधुनिक गेमिङ एपहरु पनि थपिएका छन् । जसले स्मार्टफोन गेमिङलाई नयाँ उचाईमा पुर्याएकाे छ ।', 'त्यस्तै मोबाइमार्फत भिडियो हेर्ने दरमा पनि एपस्टोरका कारण भारी वृद्धि भएको छ ।', 'एजेन्सी']"
"आउँदैछ अनौठो स्मार्टफोन, जसमा हुनेछ ९ लेन्सको क्यामरा","['वावेले आफ्नो पी २० प्रो स्मार्टफोनमा तीनवटा लेन्सयुक्त क्यामरा राखेको छ । तर अब वावेको पी २० प्रो भन्दा निकै अगाडि बढेर एउटा कम्पनीले ९ वटा लेन्सयुक्त क्यामरा भएको स्मार्टफोन ल्याउँदैछ ।', 'लाइन नामक एक स्टार्टअप कम्पनीले ९ लेन्सयुक्त क्यामरा सेटअप भएको स्मार्टफोन लञ्च गर्ने जानकारी गराएको छ ।', 'स्मरणरहोस्, यसअघि यो कम्पनीले १६ लेन्सयुक्त क्यामरा प्रणाली प्रदर्शन गरेर चर्चा बटुलेको थियो ।', 'अहिलेसम्म हामीले स्मार्टफोनमा दुई वा तिन लेन्सवाला क्यामरा सेटअप मात्र देखेका छौँ । यहाँनेर सबैभन्दा टड्कारो प्रश्न नै आखिर स्मार्टफोनको मुख्य क्यामराको आसपासमा नौ वटा लेन्सलाई कस्तो प्रकारले राखिन्छ भन्ने हो ।', 'प्रोटोटाइप डिभाइसबाट यो खुलासा भएको छ कि क्यामराको वरिपरि वृत्ताकार तरिकाले सोलार सिस्टममा जस्ते गरी लेन्सहरु रहनेछन् । लेन्सको साइज फरक फक हुनेछ ।', 'कसरी गर्दछ काम ?', 'सबै ९ वटा लेन्सहरु कुनै पनि वस्तुसँग सम्बन्धित जानकारी तथा विशेषताहरु क्याप्चर गर्नमा प्रयोग हुनेछन् । यसमा लाइटिंग, डेप्थ, रङलगायतका विशेषता रहेका छन् ।', 'उत्कृष्ट फोटोग्राफीका लागि यी फोटोग्राफिक विवरणलाई एक अल्गोरिदमका माध्यमबाट प्रोसेसिंग गरिन्छ । यस स्मार्टफोनको क्यामराबाट ६४ मेगापिक्सेलको तस्वीर लिन सकिने दाबी कम्पनीले गरेको छ । साथै यसबाट निकै शानदार कम प्रकाशवाला तथा डेप्थ इफेक्टयुक्त फोटो खिच्न सकिन्छ । कम्पनीको दाबी अनुसार यो स्मार्टफोनको क्यामराले डिएसएलआर क्यामरालाई पनि प्रतिस्थापन गर्ने क्षमता राख्दछ ।', 'समाचार अनुसार यो स्मार्टफोन केही महंगो हुनेछ । स्मार्टफोनको मूल्य १९५० डलर हुने बताइएको छ ।', 'लाइट कम्पनीको लगानीकर्ता मध्येको एक फक्सकोन पनि हो । यद्यपि, यो स्मार्टफोन कहिले लञ्च गर्ने भन्ने चाहीँ खुलासा गरिएको छैन । तथापि यहीँ वर्षभित्रमा लञ्च गर्ने अनुमान गरिएको छ ।', 'एजेन्सी']"
५२ कम्पनीलाई डाटा दिएको फेसबुकको खुलासा,"['प्रयोगकर्ताका निजी डाटाहरु अमूक कम्पनीहरुलाई बेचेको विषयमा विवाद खेपिरहेको फेसबुकले विभिन्न ५२ वटा कम्पनीहरुलाई प्रयोगकर्ताका डाटा शेयर गरेको खुलासा भएको छ ।', 'चिनिया कम्पनी अलिबाबा, हुवावे, लेनोभो तथा ओप्पो लगायत विश्वमा प्रविधिको क्षेत्रका विभिन्न ५२ कम्पनीसँग डाटा शेयर गरेको फेसबुकले स्विकार गरेको हो ।', 'अमेरिकी प्रतिनिधि सभाको उर्जा तथा वाणिज्य समितिका प्रश्नको जवाफ दिने क्रममा फेसबुकले यस्तो बताएको हो ।', 'संसदीय समितिले उठाएको प्रश्नहरुको ७ सय ४७ पेज लामो जवाफ फेसबुकले पेश गरेको छ ।', 'ती ५२ मध्ये ३८ कम्पनीसँगको सहकार्य यसअघि नै तोडिसकिएको पनि फेसबुकले प्रष्ट पारेको छ । त्यस्तै अन्य सातवटा कम्पनीसँगको सहकार्य यहीँ जुलाई महिनामा सकिने र अक्टोबर महिनामा अर्को एक कम्पनीसँगको साझेदारी पनि समाप्त हुने फेसबुकले जनाएको छ ।', 'तर एप्पल, अमेजन तथा टोबी ल्गायतका कम्पनीसँगको साझेदारी चाहीँ अक्टोबर पछि पनि जारी रहने फेसबुकको भनाई छ ।', 'फेसबुकले भनेको छ की सन् २०१४ मा साझेदारी सम्बन्धी कडा नियन्त्रण लागू गरेसँगै तेश्रो पक्ष तथा एप डेभलपरलाई नयाँ नियमको पालना गर्नका लागि एक वर्षको समय दिइएको थियो ।', 'फेसबुकले विभिन्न ६१ कम्पनीलाई डाटा स्टोर गर्नबाट रोक्नका लागि ६ महिनाको अतिरिक्त समय पनि दिएको थियो ।', 'अमेरिकी संघीय व्यापार आयोगले तय गरेका नियम विपरित फेसबुकले प्रयोगकर्ताका डाटा विभिन्न कम्पनीहरुसँग शेयर गरेको आरोप लागिरहेका बेला फेसबुले भने आफुले आदेश उल्लंघन नगरेको दाबी गरेको छ ।', 'एजेन्सीको सहयोगमा']"
यो हो विश्वकै तीव्रगतिकाे ल्यापटप,"['विश्वमा ८ जिबी र्\u200dयामसहितको स्मार्टफोन पनि आउला भन्ने सायदै कसैले सोँचेका थिए, जुन अहिले यथार्थ बनेको छ । यस्तै कुनै ल्यापटप १ सय २८ जिबी र्\u200dयामको हुनसक्ला भन्ने कुरा पनि धेरैलाई पत्यार नलाग्न सक्दछ । तर चिनिया कम्पनी लेनोभोले १ सय २८ गिगाबाइट र्\u200dयाम भएको दुनियाँकै सबैभन्दा फास्ट ल्यापटपको निर्माण गरेको छ ।', 'बेलायतमा भएको नेक्स्ट बिल्ड कन्फ्रेन्समा लेनोभोले ThinkPad P52\xa0ल्यापटप सार्वजनिक गरेको हो ।', 'भर्चुअल रियालिटी फिचरयुक्त यो ल्यापटपमा ६ टेराबाइटको इन्टर्नल स्टोरेज रहेको छ ।', 'यो ल्यापटपमा १५.६ इन्चको फोर के टचस्क्रिन डिस्प्ले रहेको छ, जसको रिजोलुसन १९२० गुणा १०८० पिक्सेल छ ।', 'आठौँ पुस्ताको इन्टेल जेनोन हेक्जाकोर प्रोसेसर तथा Nvidia Quadro P3200 GPU रहेको यो ल्यापटप साढे दुई किलो तौलको रहेको छ ।', 'कनेक्टिभिटीको कुरा गर्दा यसमा तीनवटा युएसबी ३.१ टाइप ए पोर्टका साथै दुईवटा युएसबी सी, एउटा एचडिएमआइ टू, एउटा मिनि डिस्प्ले पोर्ट तथा एसडीकार्ड रिडर, वाइफाइ, ब्लुटुथ र फोर जी एलटिई समेत रहेको छ ।', 'कम्पनीका अनुसार यो ल्यापटपमा ५ वटा अपरेटिंग सिस्टमका विकल्प रहेका छन् ।', 'जसमा कार्यक्षेत्रका लागि विन्डोज टेन प्रो, विन्डोज टेन होम, उबुन्टु, लिनक्स लगायत छन् । साथै यसमा लेनोभो भान्टेज र माइक्रोसफ्ट अफिस २०१६ पनि प्रिलोडेड हुनेछन् ।', 'ल्यापटपमा इन्फ्रारेड क्यामरा हुनेछ, जसमा फेसिएल रिकग्नीसन तथा एचडी वेबक्याम फिचर हुनेछ । यसले उत्कृष्ट भिडियो कलिङका लागि सहयोग गर्नेछ ।', 'एजेन्सी']"
इन्स्टाग्रामको मूल्य १ खर्ब डलर,"['फोटो सेयरिङ प्लाटफर्म इन्स्टाग्रामलाई सन् २०१२ मा फेसबुकले खरीद गरेपश्चात् यसको लोकप्रियता बढिरहेको छ । लोकप्रियता मात्र होइन इन्स्टाग्रामको ब्राण्ड भ्यालू पनि चुलिएको छ । फेसबुक मातहत रहेको इन्स्टाग्रामलाई यदि छुट्टै कम्पनीको रुपमा मूल्यांकन गर्नेहो भने अहिले यसको मूल्य १ खर्ब डलर भन्दा माथि पुगेको एक अध्ययनले देखाएको छ ।', 'ब्लुम्बर्ग इन्टेलिजेन्सले तयार पारेको डाटा अनुसार सन् २०१२ मा फेसबुकले खरीद गर्दाको समयमा भन्दा अहिले इन्स्टाग्रामको मूल्य १ सय गुणाले बढेको छ ।', 'जुन महिनाको सुरुमा इन्स्टाग्रामका मासिक सक्रिय प्रयोगकर्ताको संख्या १ अर्ब नाघेको थियो । आगामी १२ महिनामा इन्स्टाग्रामबाट प्राप्त हुने आम्दानी १० अर्ब डलर पुग्ने अनुमान पनि ब्लुम्बर्गले गरेको छ ।', 'इन्स्टाग्राममा नयाँ प्रयोगकर्ता थपिने क्रम फेसबुकको भन्दा तिव्र रहेको र आगामी ५ वर्षभित्रैमा इन्स्टाग्रामका प्रयोगकर्ताको संख्या २ अर्ब नाघ्ने ब्लुमबर्ग इन्टेलिजेन्सको रिपोर्टमा उल्लेख छ ।', 'शोधकर्ता जितेन्द्र वारलले तयार पारेको रिपोर्ट अनुसार इन्स्टाग्रामका प्रयोगकर्ताहरु फेसबुक प्रयोगकर्ता भन्दा औषतमा कम उमेरका रहेका छन् । जसका कारण इन्स्टाग्राम विज्ञापनदाताहरुका लागि पनि आकर्षण बनिरहेको छ । अमेरिकामा फेसबुकका प्रयोगकर्ताको वृद्धिदरमा कमी आइरहेको बेला इन्स्टाग्रामका प्रयोगकर्तामा भने बढोत्तरी भैरहेको छ ।', 'फेसबुक कम्पनीको कुल राजश्वमा इन्स्टाग्रामको हिस्सा गत वर्ष १०.६ प्रतिशत रहेकोमा अर्को वर्षसम्ममा १६ प्रतिशत पुग्ने अनुमान गरिएको छ ।', 'इन्स्टाग्रामले गत हप्ता सुरु गरेको आइजिटिभी फिचरले यसको लोकप्रियता झनै बढाउने ठहर ब्लुमबर्गले गरेको छ । यद्यपि यस वर्षको इन्स्टाग्रामको राजश्वको अधिकांस हिस्सा भने यसको न्युजफिडमा आउने विज्ञापनबाटै हुनेछ ।', 'एजेन्सी']"
अमेरिका-चीन व्यापार युद्धको असर फेसबुक र गुगलमा,"['अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्पले छेडेको व्यापार युद्ध सिलिकन भ्याली छिरेको छ ।', 'ट्रम्प प्रशासनले चीनबाट आयात हुने नेटवर्किङ उपकरणहरुमा कर लगाउने घोषणा गरेको छ ।', 'यसले ग्लोबल क्लाउड कम्प्युटिङ सेवाका लागि चिनिया उपकरण खरीद गरिरहेका कम्पनीहरुलाई समस्यामा पार्नेछ । गुगल, फेसबुक तथा अमेजनजस्ता कम्पनीहरु यसको मारमा पर्ने विश्लेषकहरु बताउँछन् ।', 'कम्प्युटर चिप निर्माता इन्टेलले पनि चिप निर्यातमा करवृद्धिको सामना गर्नुपर्नेछ । अमेरिकी कम्पनीहरुले समेत प्रायः कम्प्युटर चिप्सको एसेम्बलिङ, टेस्टिङ तथा प्याकेजिङका लागि चीनमा पठाउने गरेका छन् । अब चीनमा तयार भएका त्यस्ता चिप्स पुनः अमेरिका भित्राउँदा अमेरिकी कम्पनीहरुले ‘जरिवाना’ तिर्नुपर्नेछ ।', 'अमेरिकी ठूला प्रविधि कम्पनीहरु व्यापार युद्धको विपक्षमा उभिँदै आएका छन् । अब प्राविधिक उपकरण तथा सेवाको समेत कर लाग्ने देखिएपछि सिलिकन भ्यालीका नेताहरुको आवाज झनै प्रखर बन्ने देखिएको छ ।', 'अमेरिकामा २ खर्ब डलर मूल्यका मोडेम तथा राउटर्स जस्ता उपकरणहरु वर्षेनी चीनबाट भित्रिने गरेका छन् । आगामी अगष्ट ३० बाट यस्ता उपकरणमा १० प्रतिशत अतिरिक्त कर लाग्नेछ । यसले विश्वव्यापी रुपमा वस्तु तथा सेवा प्रदान गर्न वृहत सूचना प्रविधि सञ्जालको प्रयोग गरिरहेका प्रविधि उद्योगहरु समेत प्रभावित हुनेछन् ।', 'पछिल्लो १२ महिनामा अमेरिकामा आयात भएका २३ अर्ब डलर बराबरका आइटी नेटवर्क गिएरमध्ये आधाजसो चीनबाटै भित्रिएका छन् ।', 'यस्तो अवस्थामा कि त अमेरिकी प्रविधि कम्पनीहरुले चीन बाहेकका अन्य देशका उत्पादकहरुको विकल्प खोज्नुपर्नेछ वा मूल्यवृद्धिलाई आत्मसात गर्नुपर्नेछ । कतिपय उपकरण उत्पादक कम्पनीहरु त चीनबाट भियतनाम र मलेसिया जस्ता देशमा सर्न पनि सक्दछन् ।', 'यद्यपि फेसबुक, अमेजन तथा गुगल जस्ता कम्पनीहरुले अस्थायी तथा न्यूनदरको मूल्यवृद्धिलाई धान्न सक्दछन् । तर सबैभन्दा ठूलो चासो भनेको करवृद्धिबाट आपूर्ति श्रृंखलामा अवरोध हुने र वस्तु तथा सेवाको वितरणमा ढिलाई हुनेछ ।', 'अमेरिकाका ठूला सूचना प्रविधि उद्योगको साझा संस्था सूचना प्रविधि उद्योग आयोगले मोडेम तथा राउटर्सको आयातमा समेत करवृद्धि हुने ट्रम्प प्रशासनको पछिल्लो घोषणा सँगै चासो व्यक्त गरेको छ ।', 'प्रष्ट उद्धेश्य तथा दृष्टिकोण विना उल्लेखित उपकरणहरुमा थप कर लगाउने राष्ट्रपतिको निर्णयले अमेरिकी रोजगार तथा लगानीलाई खतरामा पार्नेछ, आयोगले भनेको छ ।', 'त्यस्तै सेमिकन्डक्टरमा २५ प्रतिशत भन्सार लगाउने सरकारी निर्णयपछि अमेरिकी चिप मेकर कम्पनीहरु पनि विरोधमा उत्रिएका छन् । चीनबाट आयात हुने कम्प्युटर चिप्स अमेरिकी कम्पनीकै उत्पादन भएको र फगत चिनिया आपूर्ति श्रृंखलामात्रैको उपयोग गरिएको उनीहरुको दाबी छ ।', 'सिएनएन']"
